text	category	text_trans
ലാലേട്ടൻ ഫാൻസ് മാത്രം subscribe ചെയ്യണ്ണം	unknown_state	laletൻ phaൻs matra subscribe cheyanna
Boss verum mass alla marana mass  Ikka	Positive	Boss verum mass alla marana mass  Ikka
Njanoru lalettan fan aanu Eth dislike adikan thonunilla Ikka pwolichu 0:32 mass and stylish	Positive	Njanoru lalettan fan aanu Eth dislike adikan thonunilla Ikka pwolichu 0:32 mass and stylish
Waiting  3pravashyam  kanum  releaseday	Positive	Waiting  3pravashyam  kanum  releaseday
മലയാളത്തിലെ lady superstar ന് ഇരിക്കട്ടെ ഒരു ലൈക്‌	Positive	malyalattile lady superstar n iricte oru lik
5 pravishyathil kooduthal thavana video kandavar like adi	unknown_state	5 pravishyathil kooduthal thavana video kandavar like adi
ഇത് വഴി പോകുന്നവർ ഇട്ടിമാണിയുടെ ആഘോഷങ്ങൾക്കൊപ്പം നിങ്ങളുടെ സ്വന്തം ഈ മലയാളിപയ്യന്റെ ഈ  Mystery ചാനൽകൂടി ഒന്നു സബ്സ്ക്രൈബ് ചെയ്യണേ..	unknown_state	it way pokunnavർ itimaniute aaghoshangൾckoppam nicksute swanta i malayalipayyante i  Mystery chanൽkuti onnu sabscrib cheiyane..
🥰 ikaaa.....waiting the mass....ikaaa fans likee adiii makkaleee....	Positive	🥰 ikaaa.....waiting the mass....ikaaa fans likee adiii makkaleee....
Agane nallu peru koodi valichu mannu ettalonnum japan theerulla	unknown_state	Agane nallu peru koodi valichu mannu ettalonnum japan theerulla
```HIGH VOLTAGE INSIDE.. UNAUTHORIZED PERSONS KEEP OUT ```	not-malayalam	```HIGH VOLTAGE INSIDE.. UNAUTHORIZED PERSONS KEEP OUT ```
penned by my best buddies  Jebandii and sharissikka .....blast karoo :)	not-malayalam	penned by my best buddies  Jebandii and sharissikka .....blast karoo :)
ആഫ്രിക്ക കാരിക് എന്തൊരു ഗ്ലാമർ.... 1:25  എന്തൊരു ഫീൽ	Positive	africa karic entoru glamർ.... 1:25  entoru fiൽ
Ethu powlikkum maduraraja yum puliyum myrumonnumalla nammukke vendate immatiri items aane	Negative	Ethu powlikkum maduraraja yum puliyum myrumonnumalla nammukke vendate immatiri items aane
Vineeth srinivasan karanam aa kuduthal sredichennu thonune....	unknown_state	Vineeth srinivasan karanam aa kuduthal sredichennu thonune....
Views 10M kadakkum ennurappullavar like adi	unknown_state	Views 10M kadakkum ennurappullavar like adi
Karikku video 1 day 4 M 🤭🤩	not-malayalam	Karikku video 1 day 4 M 🤭🤩
Katta waiting Maamangam & mammooka performance also	not-malayalam	Katta waiting Maamangam & mammooka performance also
4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte Japan	unknown_state	4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte Japan
Ithu minimum 10 thavana njaan repeat adichu kandittundavum	Positive	Ithu minimum 10 thavana njaan repeat adichu kandittundavum
Lahari channel subscibers orupad koodii MAMANKAM karnam	unknown_state	Lahari channel subscibers orupad koodii MAMANKAM karnam
Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa🤔	Mixed_feelings	Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa🤔
Orru onnonara range padam aahntaa ee padam	Positive	Orru onnonara range padam aahntaa ee padam
mass mammookka dialogue Delivery oru rekshayum ella	Positive	mass mammookka dialogue Delivery oru rekshayum ella
ഞാൻ ഒരു ലാലേട്ടൻ ഫാൻ ആണ്.  എന്നിട്ടും രോമാഞ്ചം വന്നു എന്ന കമന്റ് വന്നോ മക്കളെ	unknown_state	naൻ oru laletൻ phaൻ aan.  ennit romance vannu end kament vanno maccaa
യാഥാർത്ഥ്യങ്ങളിൽ നെയ്ത് പ്രതികാരത്തിൽ തീർത്ത വിസ്മയ ചിത്രം ആയിരിക്കും മാമാങ്കം,     -മമ്മൂക്ക	Positive	yathaർtthyasliൽ neit pratikarattiൽ thiർtt vismay chitram irik maamanke,     -mummuk
Ithenthu kashta Ithemgane saadhikunnu  Oru rakshayilla Adipoli adipoli aaaaadipoli  Nte ponne. Backgroundum ellavarum onninonnu mecham  Sreenath bhaasi  Shine nigam  Ho nte ponne  Ithu kalakum Urappa  Ennaale	Positive	Ithenthu kashta Ithemgane saadhikunnu  Oru rakshayilla Adipoli adipoli aaaaadipoli  Nte ponne. Backgroundum ellavarum onninonnu mecham  Sreenath bhaasi  Shine nigam  Ho nte ponne  Ithu kalakum Urappa  Ennaale
Odiyanekaal kooduthal kanji vendivarum lucifarine	unknown_state	Odiyanekaal kooduthal kanji vendivarum lucifarine
Suragaattadaa kidu luck   .   Qatar biggest shopping mall  watch my chanall	Positive	Suragaattadaa kidu luck   .   Qatar biggest shopping mall  watch my chanall
Sound pwoliii... ട്രൈലെർ ഒരു രക്ഷയുമില്ല.. 🤩🤩🤩🤩🤩🤩🤩	Positive	Sound pwoliii... traileർ oru rakshayumill.. 🤩🤩🤩🤩🤩🤩🤩
Thalaivar dialogue in mamookaa version powli...	Positive	Thalaivar dialogue in mamookaa version powli...
Surajettan Pagaram tovino vannirunnengil pradheeksha koodiyene	Mixed_feelings	Surajettan Pagaram tovino vannirunnengil pradheeksha koodiyene
Ikka ingalee kanan Vendi mathram ethra samayam kathirunne	unknown_state	Ikka ingalee kanan Vendi mathram ethra samayam kathirunne
Onnathinu pottikan padakam Alla nalla assalu bomb thanne	Negative	Onnathinu pottikan padakam Alla nalla assalu bomb thanne
ഈ ഇതിൽ ഉള്ള പോലെ ഫിലിമിൽ ഇല്ല	unknown_state	i itiൽ ull pole philimiൽ ill
2016 ലും ഇത് കാണുന്നവർ ലൈക് അടിക്ക്!	unknown_state	2016 lu it kanunnavർ lik atic!
Lalettante Aniyan aayit Prithviraj thanne aano ennoru doubt 🤔	unknown_state	Lalettante Aniyan aayit Prithviraj thanne aano ennoru doubt 🤔
Video hay nhung sao lai danh nhau vay	not-malayalam	Video hay nhung sao lai danh nhau vay
7 minutes 147k views  37k like......	not-malayalam	7 minutes 147k views  37k like......
1 year of AS.  Aarokke trailer kanan vannu 1 year aayath kond	unknown_state	1 year of AS.  Aarokke trailer kanan vannu 1 year aayath kond
ഈ പടത്തിൽ ഒരിക്കലും മമ്മൂട്ടിയുടെ ഡാൻസ് ഉണ്ടാകുമെന്ന് കരുതിയില്ല.  തിയേറ്ററിൽ നല്ല കയ്യടി ആയിരുന്നു ഇതിനൊക്കെ.  സംഭവം ക്യൂട്ട് ആയിട്ടുണ്ട്	Positive	i patattiൽ orical mummutiute daൻs undakumenn karuthiill.  theatteryൽ nall kayyati irunnu itinoke.  sambhava cute itund
ഷൈൻ ഒരു രക്ഷയുമില്ല നല്ല വേഷങ്ങൾ കിട്ടട്ടെ	Positive	shiൻ oru rakshayumill nall veshangൾ kittate
Pazhassi raja pole oru mega hit aavatte	Positive	Pazhassi raja pole oru mega hit aavatte
kore naal mumb erangiya aa teaserile look (iron box scene) trailer il  onnum kaanikkunnillallo🤔	unknown_state	kore naal mumb erangiya aa teaserile look (iron box scene) trailer il  onnum kaanikkunnillallo🤔
Romanjam...  uff ikkaaaaa polich... 🥰	Positive	Romanjam...  uff ikkaaaaa polich... 🥰
Madhuraraja_3hours 86K like Lucifer_49 minutes 120K like Feel the difference	Positive	Madhuraraja_3hours 86K like Lucifer_49 minutes 120K like Feel the difference
Chakochan carrier break avum enn ഉറപ്പുള്ളവർ adikk	unknown_state	Chakochan carrier break avum enn udhappulevർ adikk
Mookuthi kandillel kuzhappam illa.  Unnni eetane kande ee	unknown_state	Mookuthi kandillel kuzhappam illa.  Unnni eetane kande ee
കുർബാന കുടി  സിമിത്തേരിൽ പ്രാർത്ഥിച്ചു  ഇനി  2  കിലോ പോത്തെറിച്ചി വാങ്ങിച്ചു വീട്ടിൽ പോണം   അതാണ്  നമ്മടെ  നസ്രാണി കളുടെ രീതി	unknown_state	kuർban kuti  simitteriൽ praർtthichu  ini  2  kilo poterichi vangichu vitiൽ pokha   atan  nammate  nasrani kalute riti
My Santa Christmas Kondupoyi Sheriyalle Like	unknown_state	My Santa Christmas Kondupoyi Sheriyalle Like
സിനിമ പ്രതീക്ഷിക്കാൻ വകയുണ്ട് എന്ന് തോന്നിപ്പിക്കുന്ന പാട്ട്	Positive	sinim pratikshiaൻ vakaund enne tonnippikkunn pat
Ikka fans kuthhy marinjalum luciferinete oru recordum thakarkilla	Mixed_feelings	Ikka fans kuthhy marinjalum luciferinete oru recordum thakarkilla
Mookuthi mookuthi kandilla Ohhh Vayalar ezhuthumo ith pole	Negative	Mookuthi mookuthi kandilla Ohhh Vayalar ezhuthumo ith pole
Oru 100cr koody njnga Ing aduthu #EIDMUBARAK	Positive	Oru 100cr koody njnga Ing aduthu #EIDMUBARAK
Kali bwendaa mwonee ikkka mess daa	Positive	Kali bwendaa mwonee ikkka mess daa
first adam jon trialer pole ndaynu .but bgm kidu	Mixed_feelings	first adam jon trialer pole ndaynu .but bgm kidu
ലിന്റോ കുരിയനും , അജയ് വാസുദേവും ,  ഗോപി സുന്ദറും  പിന്നെ നമ്മുടെ മമ്മൂക്കയും ഞെട്ടിച്ചു  ഇത് പൊളിക്കും  കൊല കാൻഡിൽ ഇറുക്കെ കൊല്ലമാ വിടമാട്ടെ	Positive	linto kuriyanu , ajai vasudevu ,  gopy sundaru  pinne nammute mummukkayu chettichu  it polik  kol kaaൻdeൽ iruke kollama vitamate
Dislike adikkunna teams aranenn manasilaayo makkale....	unknown_state	Dislike adikkunna teams aranenn manasilaayo makkale....
Superb NivinPakka make over  Best till today	not-malayalam	Superb NivinPakka make over  Best till today
Therium ille  raja sollrathu than seivve seivvarathu mattun thaan solluvee	not-malayalam	Therium ille  raja sollrathu than seivve seivvarathu mattun thaan solluvee
ചെറു പുഞ്ചിരിയോടെ മാത്രമേ ഈ പാട്ട് കാണാൻ സാധിക്കൂ    ......	Positive	cheru punchireote matrame i pat kanaൻ saadhikku    ......
Katta waiting	Positive	Katta waiting
ഇതിലും ഉമ്ബിയ ട്രൈലെർ സ്വപ്നങ്ങളിൽ മാത്രം...ഓണം #LAD കൊണ്ട് പോകും	Positive	itil umbia traileർ swapnasliൽ matra...ona #LAD kond poku
Muruka ne theernnada   Mammokka fans jpg	unknown_state	Muruka ne theernnada   Mammokka fans jpg
Endhinaa makkale kooduthal aa varavoru varavaraaan mmle swandham ikka	Positive	Endhinaa makkale kooduthal aa varavoru varavaraaan mmle swandham ikka
Mookuthi poyt inghane.. Padchone olde valla maalayun aanu poyadhengilo. ikka uiraan	unknown_state	Mookuthi poyt inghane.. Padchone olde valla maalayun aanu poyadhengilo. ikka uiraan
Uff... orikkalum kaanilla vijarich achayan	unknown_state	Uff... orikkalum kaanilla vijarich achayan
മാർഗം കളിയും, ചൈനീസ്  വേഷവും, പരസ്യത്തിൽ  കണ്ടപ്പോൾ  വെറും  ഡപ്പാങ്കൂത്തും പടം  എന്ന്  കരുതി. പക്ഷെ  നല്ല  ഒരു  family  entertainer. സ്റ്റെപ്പിനി ആയ  അജുവര്ഗീസ്   സ്ഥിരം  ബോറടി  samsaram, ഗോഷ്ഠി ഒഴിച്ചാൽ  കണ്ടിരിക്കാം..	Mixed_feelings	maaർgam kaliu, chinis  veshvu, parasyattiൽ  kantapoൾ  veru  dappanguttu pat  enne  karuti. pakshe  nall  oru  family  entertainer. stepine ay  ajuvargis   sthir  boenti  samsaram, goshthi odicchaൽ  kantiriam..
Malayalathinte mahanadan #Suriyafansinte ashamsakal🤝 Trailer looks massy!	Positive	Malayalathinte mahanadan #Suriyafansinte ashamsakal🤝 Trailer looks massy!
Nte. Ammmmoooooo ..Heavy ....dislike chathavarkku sthuthiyayirikkatte......ethrayum dislike.......one name mohanlal......	Positive	Nte. Ammmmoooooo ..Heavy ....dislike chathavarkku sthuthiyayirikkatte......ethrayum dislike.......one name mohanlal......
All the best From a katta ettan fan	Positive	All the best From a katta ettan fan
veendum veendum kaanunnathaayi njn maathre ullo?	unknown_state	veendum veendum kaanunnathaayi njn maathre ullo?
ട്രൈലെർ കണ്ടാലേ അറിയാം ഒരു ഒന്ന് ഒന്നര ട്രാൻഫോർമേഷൻ സീൻ ഉണ്ടന്ന് 🥰🥰	Positive	traileർ kandale aria oru one onnar traൻphoർmeshൻ siൻ untan 🥰🥰
Uff... again....AGE IS JUST A NUMBER #Mammukka	not-malayalam	Uff... again....AGE IS JUST A NUMBER #Mammukka
Trailer vere level last 30 seconds no reksa	Positive	Trailer vere level last 30 seconds no reksa
SUPER HIT UPCOMING MOVIE.BEST OF LUCK SURAJETTA AND SAUBINCHETTA.	not-malayalam	SUPER HIT UPCOMING MOVIE.BEST OF LUCK SURAJETTA AND SAUBINCHETTA.
എത്ര കോടിടെ സിനിമ അണ് എന്നിട്ട് ഒരു മൂക്കുത്തി വാങ്ങി കൊടുതൂടെ ചെമ്പിന്റെ ആയാലും മതി	unknown_state	etra kotite sinim an ennite oru mukkutti vandi kotutute chempinte ayal mati
ഏട്ടന്റെ വരവിനായി കാത്തിരിക്കുന്ന ആലപ്പുഴക്കാർ ലൈക്‌ അടി....	unknown_state	etinte varavinai kattirikunn alappuyakkaർ lik ati....
Joju Anna, Chem beta, naila chechi poliku	Positive	Joju Anna, Chem beta, naila chechi poliku
*മൂക്കൂത്തി ഞാൻ കമ്മലാക്കി ചെവിയിലിട്ടു* ഒന്നു പോയേ പെണ്ണും പിള്ളേ , മൂക്കൂത്തി കാണാത്തതിനാണോ ഇത്രേം പെണ്ണുങ്ങളേവച്ച് തിരുവാതിര കളിപ്പിച്ചത്	Negative	*muteutti naൻ kammalaki cheviilittu* onnu poye pennu pille , muteutti kanattatinano itrea pennuslevach thiruvatir kalippicht
Vaan Trailer .... laleetta nigga Oru jinn Aanu kettoo.....mass voice	Positive	Vaan Trailer .... laleetta nigga Oru jinn Aanu kettoo.....mass voice
ബിരിയാണി ഉണ്ടാകുന്നതിന് മുൻപ് ഇതു കൂടി കണ്ടോളൂ	unknown_state	biriani undakunnatin muൻp itu kuti condolu
മൂക്കുത്തി കാണാത്തവർ  ഇവിടെ ലൈക്ക് അടിച്ചോ	unknown_state	mukkutti kanattavർ  ivite lic aticho
ഒരു സംശയം.. പണ്ടത്തെ പെണ്ണുങ്ങള്‍ ഒക്കെ കക്ഷം എങ്ങനെ ആണ് ആവോ വാക്സ് ചെയ്തിരുന്നത്? ..ഇനിയ യുടെ ശരീരം മൊത്തം wax ചെയ്തു സോഫ്റ്റ് ആക്കി	unknown_state	oru sanshaym.. pantete pennu ocke kaksha exne aan aao vax cheythirunnat? ..inia yute sharir motta wax cheitu soft aki
